customer_id,signup_date,region,acquisition_channel,age,primary_category
104848,2025-04-14,Central,Email,20,Books
104849,2025-08-14,West,Direct,33,Grocery
104850,2025-07-04,West,Social Media,25,Books
104851,2023-01-11,East,Organic Search,48,Electronics
104852,2023-12-08,West,Referral,28,Beauty & Personal Care
104853,2024-03-30,Central,Direct,31,Beauty & Personal Care
104854,2023-10-24,East,Referral,46,Grocery
104855,2025-06-29,North,Organic Search,49,Beauty & Personal Care
104856,2024-08-30,North,Direct,51,Fashion
104857,2024-12-25,East,Email,18,Home & Kitchen
104858,2024-04-29,East,Paid Ads,40,Home & Kitchen
104859,2024-04-16,Central,Direct,37,Beauty & Personal Care
104860,2023-11-14,North,Referral,34,Fashion
104861,2023-09-01,Central,Email,35,Fashion
104862,2025-06-25,North,Direct,49,Toys & Games
104863,2024-08-26,East,Organic Search,46,Home & Kitchen
104864,2024-06-17,East,Email,44,Grocery
104865,2025-04-18,East,Paid Ads,37,Toys & Games
104866,2025-05-02,North,Direct,59,Sports & Outdoors
104867,2025-05-20,West,Direct,30,Home & Kitchen
104868,2023-06-15,North,Email,18,Fashion
104869,2025-06-10,West,Email,32,Sports & Outdoors
104870,2025-05-24,East,Email,35,Beauty & Personal Care
104871,2024-05-14,Central,Paid Ads,49,Fashion
104872,2024-01-11,Central,Paid Ads,29,Sports & Outdoors
104873,2024-06-28,Central,Organic Search,40,Beauty & Personal Care
104874,2025-03-21,East,Email,18,Sports & Outdoors
104875,2025-04-30,East,Referral,46,Beauty & Personal Care
104876,2024-05-25,West,Social Media,35,Beauty & Personal Care
104877,2024-08-04,West,Organic Search,31,Home & Kitchen
104878,2024-10-20,West,Social Media,58,Fashion
104879,2023-07-10,East,Paid Ads,46,Sports & Outdoors
104880,2024-08-24,East,Direct,23,Home & Kitchen
104881,2025-05-11,North,Direct,33,Home & Kitchen
104882,2024-10-18,North,Social Media,65,Fashion
104883,2023-11-21,Central,Email,56,Sports & Outdoors
104884,2024-09-11,Central,Organic Search,45,Grocery
104885,2023-11-30,West,Organic Search,18,Electronics
104886,2023-08-27,South,Referral,49,Books
104887,2024-08-23,North,Referral,28,Fashion
104888,2024-06-30,North,Organic Search,49,Fashion
104889,2024-09-30,West,Organic Search,27,Fashion
104890,2023-11-19,West,Social Media,40,Fashion
104891,2024-10-08,South,Organic Search,27,Home & Kitchen
104892,2024-01-04,North,Paid Ads,31,Fashion
104893,2024-04-09,North,Social Media,41,Fashion
104894,2025-07-04,West,Direct,20,Beauty & Personal Care
104895,2023-12-10,West,Paid Ads,61,Sports & Outdoors
104896,2024-05-15,South,Organic Search,23,Home & Kitchen
104897,2023-01-01,West,Organic Search,23,Electronics
104898,2025-04-12,Central,Organic Search,41,Beauty & Personal Care
104899,2024-04-03,East,Email,49,Grocery
104900,2024-11-15,South,Paid Ads,31,Beauty & Personal Care
104901,2025-06-25,North,Organic Search,23,Grocery
104902,2025-07-18,West,Direct,24,Electronics
104903,2023-01-01,East,Email,23,Fashion
104904,2024-04-02,South,Organic Search,38,Books
104905,2024-09-02,North,Organic Search,34,Home & Kitchen
104906,2025-06-01,Central,Email,39,Fashion
104907,2023-01-01,Central,Referral,39,Grocery
104908,2025-01-16,East,Direct,44,Home & Kitchen
104909,2024-03-14,South,Organic Search,30,Grocery
104910,2024-05-29,West,Email,26,Toys & Games
104911,2023-01-01,Central,Organic Search,36,Electronics
104912,2024-07-08,East,Paid Ads,34,Toys & Games
104913,2024-12-01,North,Email,37,Sports & Outdoors
104914,2024-03-27,North,Referral,27,Sports & Outdoors
104915,2024-02-12,North,Organic Search,42,Fashion
104916,2023-01-01,East,Organic Search,22,Fashion
104917,2024-07-13,East,Email,30,Home & Kitchen
104918,2025-04-16,East,Organic Search,47,Electronics
104919,2024-10-20,West,Paid Ads,22,Sports & Outdoors
104920,2024-03-28,North,Organic Search,46,Grocery
104921,2024-01-14,Central,Organic Search,19,Toys & Games
104922,2025-06-10,South,Email,18,Fashion
104923,2024-11-20,East,Organic Search,18,Beauty & Personal Care
104924,2023-01-01,South,Social Media,36,Fashion
104925,2025-02-24,South,Referral,43,Fashion
104926,2023-06-27,Central,Organic Search,49,Fashion
104927,2024-10-11,North,Referral,48,Beauty & Personal Care
104928,2024-06-24,East,Paid Ads,44,Fashion
104929,2025-05-29,East,Email,25,Electronics
104930,2024-09-14,East,Email,25,Fashion
104931,2024-04-01,South,Email,43,Electronics
104932,2024-07-09,South,Paid Ads,50,Electronics
104933,2024-08-27,Central,Email,23,Home & Kitchen
104934,2023-11-17,South,Social Media,49,Books
104935,2025-04-30,East,Paid Ads,18,Grocery
104936,2024-03-14,South,Organic Search,39,Fashion
104937,2025-07-23,West,Organic Search,33,Electronics
104938,2023-01-18,Central,Organic Search,32,Sports & Outdoors
104939,2024-08-16,Central,Paid Ads,35,Beauty & Personal Care
104940,2023-08-04,North,Direct,25,Grocery
104941,2025-08-22,North,Direct,39,Home & Kitchen
104942,2023-10-18,South,Organic Search,35,Grocery
104943,2025-01-23,East,Direct,45,Electronics
104944,2024-06-22,North,Referral,52,Toys & Games
104945,2023-10-10,Central,Social Media,36,Home & Kitchen
104946,2024-07-23,Central,Direct,25,Grocery
104947,2023-12-07,East,Referral,22,Electronics
104948,2024-10-07,West,Social Media,53,Fashion
104949,2023-01-01,East,Organic Search,52,Beauty & Personal Care
104950,2024-08-17,West,Organic Search,44,Electronics
104951,2024-08-11,Central,Direct,35,Beauty & Personal Care
104952,2024-08-05,North,Organic Search,43,Fashion
104953,2024-07-01,South,Organic Search,49,Beauty & Personal Care
104954,2025-04-24,East,Organic Search,28,Sports & Outdoors
104955,2025-03-02,Central,Social Media,35,Beauty & Personal Care
104956,2023-05-15,East,Paid Ads,22,Sports & Outdoors
104957,2023-08-04,South,Direct,33,Fashion
104958,2023-09-07,North,Paid Ads,51,Sports & Outdoors
104959,2024-01-17,East,Direct,46,Beauty & Personal Care
104960,2024-11-25,South,Social Media,36,Beauty & Personal Care
104961,2024-12-19,South,Social Media,18,Beauty & Personal Care
104962,2024-07-15,Central,Organic Search,27,Beauty & Personal Care
104963,2023-02-12,East,Organic Search,36,Home & Kitchen
104964,2024-04-23,North,Direct,32,Fashion
104965,2025-03-10,North,Email,35,Beauty & Personal Care
104966,2025-05-20,South,Paid Ads,37,Fashion
104967,2023-07-18,North,Direct,29,Electronics
104968,2023-01-01,East,Email,34,Electronics
104969,2025-06-15,East,Organic Search,33,Grocery
104970,2023-06-30,Central,Social Media,27,Grocery
104971,2024-01-27,South,Email,55,Toys & Games
104972,2025-01-30,South,Email,29,Home & Kitchen
104973,2024-04-18,West,Organic Search,18,Fashion
104974,2025-04-06,West,Organic Search,54,Toys & Games
104975,2024-09-09,North,Paid Ads,25,Beauty & Personal Care
104976,2024-06-27,North,Organic Search,44,Grocery
104977,2023-01-01,North,Organic Search,27,Fashion
104978,2024-09-23,West,Social Media,41,Sports & Outdoors
104979,2025-01-08,South,Social Media,34,Sports & Outdoors
104980,2024-02-28,Central,Organic Search,46,Books
104981,2023-11-25,East,Social Media,32,Fashion
104982,2025-01-16,Central,Organic Search,27,Grocery
104983,2025-03-17,South,Paid Ads,37,Home & Kitchen
104984,2025-03-03,East,Email,30,Sports & Outdoors
104985,2023-01-01,North,Direct,18,Beauty & Personal Care
104986,2023-12-15,Central,Organic Search,28,Electronics
104987,2024-10-11,East,Direct,66,Home & Kitchen
104988,2023-03-24,North,Direct,18,Home & Kitchen
104989,2025-01-17,West,Social Media,37,Toys & Games
104990,2024-07-28,Central,Direct,32,Grocery
104991,2025-04-08,West,Organic Search,55,Fashion
104992,2023-04-19,Central,Organic Search,22,Beauty & Personal Care
104993,2025-02-02,South,Email,36,Home & Kitchen
104994,2025-01-29,East,Social Media,42,Books
104995,2024-02-19,Central,Paid Ads,33,Home & Kitchen
104996,2025-07-28,West,Organic Search,26,Home & Kitchen
104997,2025-05-08,West,Organic Search,34,Sports & Outdoors
104998,2023-09-23,West,Organic Search,31,Toys & Games
104999,2025-03-05,West,Organic Search,31,Electronics
105000,2023-01-01,North,Direct,45,Electronics
105001,2024-05-08,South,Paid Ads,39,Beauty & Personal Care
105002,2025-06-21,West,Email,41,Sports & Outdoors
105003,2023-01-01,South,Organic Search,38,Grocery
105004,2024-05-08,West,Paid Ads,45,Fashion
105005,2024-09-02,East,Direct,49,Home & Kitchen
105006,2024-05-10,West,Organic Search,31,Grocery
105007,2025-06-22,South,Paid Ads,44,Fashion
105008,2024-07-17,South,Email,20,Electronics
105009,2025-02-21,West,Organic Search,18,Grocery
105010,2024-08-06,North,Organic Search,55,Fashion
105011,2024-11-19,South,Direct,31,Toys & Games
105012,2024-05-28,Central,Paid Ads,37,Fashion
105013,2024-10-11,North,Referral,21,Beauty & Personal Care
105014,2024-12-04,East,Organic Search,21,Toys & Games
105015,2025-03-12,North,Organic Search,27,Fashion
105016,2025-06-18,West,Paid Ads,42,Home & Kitchen
105017,2025-07-06,North,Referral,29,Home & Kitchen
105018,2025-05-04,East,Paid Ads,31,Beauty & Personal Care
105019,2023-11-01,East,Direct,26,Home & Kitchen
105020,2025-03-22,West,Email,47,Beauty & Personal Care
105021,2025-01-11,North,Social Media,44,Beauty & Personal Care
105022,2025-01-09,East,Paid Ads,29,Fashion
105023,2024-11-15,East,Social Media,42,Beauty & Personal Care
105024,2024-01-21,South,Referral,32,Fashion
105025,2024-10-14,South,Organic Search,31,Fashion
105026,2023-08-01,West,Direct,34,Electronics
105027,2025-05-02,East,Social Media,42,Grocery
105028,2023-09-26,East,Direct,25,Home & Kitchen
105029,2023-01-01,Central,Direct,40,Fashion
105030,2024-07-21,East,Organic Search,62,Books
105031,2025-04-02,Central,Paid Ads,37,Home & Kitchen
105032,2024-01-12,Central,Social Media,35,Home & Kitchen
105033,2024-07-16,East,Social Media,34,Home & Kitchen
105034,2024-03-27,South,Email,40,Fashion
105035,2023-07-17,East,Organic Search,18,Toys & Games
105036,2024-11-03,North,Social Media,53,Electronics
105037,2024-12-12,West,Direct,45,Fashion
105038,2023-01-01,South,Direct,27,Books
105039,2024-01-07,Central,Organic Search,35,Home & Kitchen
105040,2023-04-11,West,Direct,28,Home & Kitchen
105041,2023-08-17,East,Organic Search,38,Beauty & Personal Care
105042,2023-04-03,North,Social Media,35,Sports & Outdoors
105043,2024-03-14,North,Organic Search,37,Electronics
105044,2023-06-15,West,Social Media,23,Electronics
105045,2025-01-09,West,Organic Search,29,Fashion
105046,2025-06-20,South,Organic Search,47,Home & Kitchen
105047,2025-03-01,North,Paid Ads,29,Grocery
105048,2024-08-31,South,Direct,18,Electronics
105049,2024-10-08,West,Social Media,33,Books
105050,2024-07-14,East,Referral,61,Fashion
105051,2025-01-21,North,Referral,44,Home & Kitchen
105052,2025-07-21,North,Paid Ads,28,Beauty & Personal Care
105053,2024-11-10,North,Organic Search,34,Fashion
105054,2025-05-18,West,Organic Search,42,Fashion
105055,2024-07-28,West,Paid Ads,18,Sports & Outdoors
105056,2024-02-24,East,Direct,25,Grocery
105057,2024-11-15,West,Organic Search,39,Fashion
105058,2025-04-11,North,Referral,52,Beauty & Personal Care
105059,2024-06-27,East,Email,30,Beauty & Personal Care
105060,2023-01-01,South,Direct,52,Beauty & Personal Care
105061,2024-01-07,Central,Paid Ads,26,Grocery
105062,2023-12-05,East,Direct,18,Beauty & Personal Care
105063,2024-12-10,Central,Social Media,43,Grocery
105064,2025-02-16,East,Social Media,40,Home & Kitchen
105065,2023-04-02,East,Email,43,Electronics
105066,2025-08-08,Central,Organic Search,42,Electronics
105067,2025-01-27,Central,Email,37,Books
105068,2023-01-01,East,Referral,32,Home & Kitchen
105069,2024-08-16,South,Email,32,Home & Kitchen
105070,2025-06-09,West,Direct,29,Sports & Outdoors
105071,2024-02-12,North,Social Media,30,Beauty & Personal Care
105072,2024-11-13,South,Organic Search,18,Sports & Outdoors
105073,2025-06-30,Central,Paid Ads,21,Electronics
105074,2024-04-29,Central,Direct,33,Toys & Games
105075,2024-06-22,East,Social Media,18,Home & Kitchen
105076,2024-07-11,South,Direct,18,Sports & Outdoors
105077,2024-01-13,Central,Paid Ads,31,Home & Kitchen
105078,2025-04-20,South,Social Media,33,Fashion
105079,2024-03-22,North,Direct,31,Beauty & Personal Care
105080,2024-05-28,North,Email,18,Electronics
105081,2023-04-15,North,Paid Ads,52,Electronics
105082,2025-01-30,Central,Organic Search,19,Fashion
105083,2023-01-01,North,Direct,26,Home & Kitchen
105084,2023-08-26,South,Email,21,Fashion
105085,2024-08-28,West,Paid Ads,49,Toys & Games
105086,2024-07-11,West,Social Media,39,Electronics
105087,2025-08-05,Central,Organic Search,29,Grocery
105088,2024-07-20,Central,Paid Ads,29,Home & Kitchen
105089,2023-10-01,East,Organic Search,36,Sports & Outdoors
105090,2024-10-11,South,Organic Search,21,Grocery
105091,2023-04-16,North,Email,39,Beauty & Personal Care
105092,2024-02-04,Central,Paid Ads,28,Home & Kitchen
105093,2023-01-01,South,Email,40,Books
105094,2025-01-16,Central,Paid Ads,40,Toys & Games
105095,2023-11-18,South,Organic Search,28,Electronics
105096,2025-05-15,West,Paid Ads,18,Beauty & Personal Care
105097,2024-09-16,West,Organic Search,32,Home & Kitchen
105098,2024-01-10,West,Referral,19,Grocery
105099,2023-10-19,West,Direct,35,Electronics
105100,2024-11-01,South,Email,32,Books
105101,2023-02-09,North,Email,28,Fashion
105102,2023-01-01,North,Direct,20,Sports & Outdoors
105103,2025-01-14,East,Email,48,Electronics
105104,2024-09-07,Central,Social Media,30,Grocery
105105,2024-10-07,West,Referral,60,Electronics
105106,2024-12-10,West,Paid Ads,35,Grocery
105107,2023-01-01,South,Organic Search,38,Home & Kitchen
105108,2023-01-01,East,Referral,35,Toys & Games
105109,2024-09-28,East,Referral,38,Electronics
105110,2023-11-20,North,Organic Search,47,Toys & Games
105111,2023-04-23,West,Direct,47,Beauty & Personal Care
105112,2024-04-24,South,Organic Search,18,Electronics
105113,2024-10-19,East,Referral,44,Toys & Games
105114,2025-01-28,East,Direct,40,Fashion
105115,2023-10-06,North,Paid Ads,35,Fashion
105116,2025-05-05,Central,Direct,53,Electronics
105117,2024-10-12,South,Email,54,Beauty & Personal Care
105118,2024-11-25,West,Referral,44,Books
105119,2025-05-12,West,Direct,29,Fashion
105120,2024-08-15,North,Referral,21,Books
105121,2024-09-14,South,Social Media,43,Grocery
105122,2025-03-09,East,Referral,49,Home & Kitchen
105123,2023-01-01,Central,Paid Ads,18,Toys & Games
105124,2023-10-02,West,Paid Ads,46,Electronics
105125,2024-07-06,East,Organic Search,32,Sports & Outdoors
105126,2023-07-17,Central,Paid Ads,18,Sports & Outdoors
105127,2023-03-07,East,Email,40,Beauty & Personal Care
105128,2023-01-01,Central,Direct,45,Electronics
105129,2025-01-17,West,Direct,31,Beauty & Personal Care
105130,2023-07-17,North,Organic Search,23,Fashion
105131,2024-09-12,South,Social Media,53,Electronics
105132,2024-05-07,North,Social Media,27,Beauty & Personal Care
105133,2025-01-07,South,Organic Search,47,Beauty & Personal Care
105134,2024-07-21,North,Social Media,18,Sports & Outdoors
105135,2023-07-09,North,Paid Ads,39,Fashion
105136,2023-01-01,North,Direct,39,Toys & Games
105137,2024-08-21,West,Organic Search,44,Beauty & Personal Care
105138,2025-03-03,East,Email,51,Books
105139,2023-01-01,East,Direct,26,Fashion
105140,2025-01-25,West,Referral,40,Sports & Outdoors
105141,2025-06-18,Central,Organic Search,19,Books
105142,2024-12-21,East,Organic Search,19,Fashion
105143,2023-04-07,East,Direct,28,Beauty & Personal Care
105144,2025-02-07,West,Organic Search,39,Home & Kitchen
105145,2025-04-14,East,Organic Search,53,Toys & Games
105146,2024-06-09,East,Direct,55,Toys & Games
105147,2023-01-01,South,Email,31,Beauty & Personal Care
105148,2024-01-27,North,Referral,38,Home & Kitchen
105149,2025-05-07,North,Organic Search,45,Home & Kitchen
105150,2023-01-01,West,Social Media,43,Fashion
105151,2024-03-17,Central,Email,33,Sports & Outdoors
105152,2023-06-07,East,Paid Ads,35,Beauty & Personal Care
105153,2025-06-01,North,Organic Search,33,Beauty & Personal Care
105154,2023-01-01,West,Organic Search,32,Electronics
105155,2024-11-06,Central,Social Media,31,Electronics
105156,2025-06-09,East,Paid Ads,33,Fashion
105157,2024-04-28,North,Direct,30,Home & Kitchen
105158,2023-06-07,North,Paid Ads,22,Home & Kitchen
105159,2023-11-22,East,Organic Search,44,Grocery
105160,2023-12-01,Central,Direct,40,Sports & Outdoors
105161,2024-01-03,North,Direct,55,Books
105162,2024-06-01,West,Referral,39,Electronics
105163,2025-06-01,West,Direct,30,Beauty & Personal Care
105164,2024-09-17,North,Organic Search,28,Toys & Games
105165,2024-10-25,South,Paid Ads,35,Home & Kitchen
105166,2023-01-01,North,Organic Search,41,Beauty & Personal Care
105167,2023-04-06,East,Paid Ads,32,Electronics
105168,2024-11-27,North,Email,18,Fashion
105169,2023-09-04,Central,Email,26,Beauty & Personal Care
105170,2024-08-06,North,Organic Search,35,Grocery
105171,2025-06-18,West,Paid Ads,43,Sports & Outdoors
105172,2025-08-05,West,Direct,18,Grocery
105173,2023-11-04,North,Social Media,37,Sports & Outdoors
105174,2025-03-27,South,Paid Ads,37,Beauty & Personal Care
105175,2025-03-28,West,Paid Ads,30,Beauty & Personal Care
105176,2025-01-20,North,Paid Ads,28,Fashion
105177,2023-10-25,East,Paid Ads,26,Sports & Outdoors
105178,2023-03-28,South,Paid Ads,36,Home & Kitchen
105179,2023-04-10,North,Social Media,47,Beauty & Personal Care
105180,2025-06-28,East,Paid Ads,48,Toys & Games
105181,2025-01-28,East,Social Media,22,Fashion
105182,2025-02-28,South,Organic Search,32,Home & Kitchen
105183,2023-10-25,Central,Organic Search,18,Electronics
105184,2025-01-25,North,Paid Ads,36,Fashion
105185,2024-08-28,East,Direct,41,Grocery
105186,2023-09-10,North,Email,52,Fashion
105187,2024-06-30,West,Organic Search,18,Grocery
105188,2024-03-19,East,Social Media,23,Beauty & Personal Care
105189,2024-09-08,West,Social Media,36,Beauty & Personal Care
105190,2023-05-31,North,Social Media,18,Toys & Games
105191,2023-04-02,East,Referral,36,Home & Kitchen
105192,2024-01-03,North,Direct,41,Fashion
105193,2023-03-31,South,Organic Search,20,Books
105194,2023-01-01,Central,Social Media,36,Beauty & Personal Care
105195,2023-09-19,West,Social Media,21,Home & Kitchen
105196,2024-07-27,North,Social Media,50,Grocery
105197,2024-03-10,South,Organic Search,37,Sports & Outdoors
105198,2023-01-27,Central,Referral,27,Home & Kitchen
105199,2024-11-09,North,Organic Search,21,Fashion
105200,2024-11-29,West,Referral,39,Electronics
105201,2024-03-17,South,Referral,49,Fashion
105202,2024-08-01,East,Paid Ads,26,Toys & Games
105203,2025-03-02,Central,Direct,30,Electronics
105204,2024-05-16,West,Email,26,Toys & Games
105205,2023-01-01,South,Social Media,52,Books
105206,2024-01-18,North,Direct,18,Home & Kitchen
